"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","VP","abs_VP","VP_SE","VP_R_Squared","VP_Method","Replicate"
"NJ2020",1,1,"T0_T3","c_V1","VP",-15143.1441850765,-45429.4325552294,NA,1,"LM_SR","2"
"NJ2020",1,1,"T0_T6","c_V1","VP",-55990.7928217873,-335944.756930724,23583.4009361673,0.849321363106855,"LM_SR","2"
"NJ2020",1,1,"T0_T17","c_V1","VP",55871.6028187348,949817.247918492,28221.4622252281,0.662129797881467,"LM_SR","2"
"NJ2020",1,1,"T0_T20","c_V1","VP",85127.1353588578,1702542.70717716,24591.651753829,0.799771261497858,"LM_SR","2"
"NJ2020",1,1,"T0_T24","c_V1","VP",66169.3632669341,1588064.71840642,20945.8987462457,0.713870086387334,"LM_SR","2"
"NJ2020",1,1,"T0_T3","c_V1","VP",-148487.228916433,-445461.6867493,NA,1,"LM_SR","3"
"NJ2020",1,1,"T0_T6","c_V1","VP",-196025.09925689,-1176150.59554134,27446.002237764,0.980773356081543,"LM_SR","3"
"NJ2020",1,1,"T0_T17","c_V1","VP",64012.1687862534,1088206.86936631,64661.041236559,0.328865982285558,"LM_SR","3"
"NJ2020",1,1,"T0_T20","c_V1","VP",56986.329038023,1139726.58076046,38709.1802129142,0.419422856957835,"LM_SR","3"
"NJ2020",1,1,"T0_T24","c_V1","VP",30505.209572417,732125.029738007,31725.3720829004,0.187744508282866,"LM_SR","3"
"NJ2020",2,1,"T0_T3","c_V1","VP",-678901.919621732,-2036705.75886519,NA,1,"LM_SR","1"
"NJ2020",2,1,"T0_T6","c_V1","VP",-407895.075330219,-2447370.45198131,156465.87450394,0.871730196416312,"LM_SR","1"
"NJ2020",2,1,"T0_T17.5","c_V1","VP",2223490.90840718,38911090.8971256,629644.167209977,0.861786809778618,"LM_SR","1"
"NJ2020",2,1,"T0_T20.5","c_V1","VP",3201720.65382433,65635273.4033988,710427.787160795,0.871304279335113,"LM_SR","1"
"NJ2020",2,1,"T0_T24","c_V1","VP",4045836.84485975,97100084.2766341,759356.778491908,0.876495021885907,"LM_SR","1"
"NJ2020",2,1,"T0_T3","c_V1","VP",-831108.584159997,-2493325.75247999,NA,1,"LM_SR","2"
"NJ2020",2,1,"T0_T6","c_V1","VP",-680778.108217902,-4084668.64930741,86793.340752577,0.984005916592095,"LM_SR","2"
"NJ2020",2,1,"T0_T17.5","c_V1","VP",1061394.45743317,18574403.0050804,416674.55597602,0.764393481331316,"LM_SR","2"
"NJ2020",2,1,"T0_T20.5","c_V1","VP",1272950.1711949,26095478.5094954,280526.963797925,0.87283187510957,"LM_SR","2"
"NJ2020",2,1,"T0_T24","c_V1","VP",1668262.81616737,40038307.5880169,332970.337621528,0.862555001148448,"LM_SR","2"
"NJ2020",2,1,"T0_T3","c_V1","VP",-654708.922974431,-1964126.76892329,NA,1,"LM_SR","3"
"NJ2020",2,1,"T0_T6","c_V1","VP",-636484.552711035,-3818907.31626621,10521.8450773864,0.999726794522474,"LM_SR","3"
"NJ2020",2,1,"T0_T17.5","c_V1","VP",1561927.6615323,27333734.0768153,525213.902694323,0.815566444298348,"LM_SR","3"
"NJ2020",2,1,"T0_T20.5","c_V1","VP",2309534.86916954,47345464.8179755,557243.296961987,0.851319359488424,"LM_SR","3"
"NJ2020",2,1,"T0_T24","c_V1","VP",3050385.63370726,73209255.2089743,637203.732003726,0.85139360386212,"LM_SR","3"
"NJ2020",3,1,"T0_T3","c_V1","VP",613710.679764968,1841132.0392949,NA,1,"LM_SR","1"
"NJ2020",3,1,"T0_T6","c_V1","VP",182605.678260332,1095634.06956199,248898.588667693,0.349910429221738,"LM_SR","1"
"NJ2020",3,1,"T0_T9","c_V1","VP",133887.56581751,1204988.09235759,114809.638016521,0.404753521204808,"LM_SR","1"
"NJ2020",3,1,"T0_T12","c_V1","VP",-109797.09381461,-1317565.12577532,155524.345705645,0.14246706528123,"LM_SR","1"
"NJ2020",3,1,"T0_T24","c_V1","VP",495809.824117144,11899435.7788115,187346.012053439,0.636493269057169,"LM_SR","1"
"NJ2020",3,1,"T0_T3","c_V1","VP",548043.850526201,1644131.5515786,NA,1,"LM_SR","2"
"NJ2020",3,1,"T0_T6","c_V1","VP",194649.809856032,1167898.85913619,204032.14451093,0.476479644229765,"LM_SR","2"
"NJ2020",3,1,"T0_T9","c_V1","VP",-199920.333373313,-1799283.00035982,245399.71986147,0.249162107554377,"LM_SR","2"
"NJ2020",3,1,"T0_T12","c_V1","VP",-417100.732986507,-5005208.79583808,189198.615643486,0.618325897025852,"LM_SR","2"
"NJ2020",3,1,"T0_T24","c_V1","VP",285290.695005485,6846976.68013165,218688.320729108,0.298474631082155,"LM_SR","2"
"NJ2020",3,1,"T0_T3","c_V1","VP",986558.4699319,2959675.4097957,NA,1,"LM_SR","3"
"NJ2020",3,1,"T0_T6","c_V1","VP",-342581.934966484,-2055491.60979891,767379.57055889,0.16618063911206,"LM_SR","3"
"NJ2020",3,1,"T0_T9","c_V1","VP",-213973.341390667,-1925760.072516,351123.441507512,0.156603506944997,"LM_SR","3"
"NJ2020",3,1,"T0_T12","c_V1","VP",-212608.852946896,-2551306.23536276,202722.74416453,0.268276885336133,"LM_SR","3"
"NJ2020",3,1,"T0_T24","c_V1","VP",316822.885183486,7603749.24440366,176249.140681913,0.446850134248383,"LM_SR","3"
"NJ2020",4,1,"T0_T3","c_V1","VP",195612.153494202,586836.460482605,NA,1,"LM_SR","1"
"NJ2020",4,1,"T0_T6","c_V1","VP",2577922.06629717,15467532.397783,1375427.26944991,0.778412405996678,"LM_SR","1"
"NJ2020",4,1,"T0_T9","c_V1","VP",1871174.28460142,16840568.5614128,738144.640536824,0.762641457491712,"LM_SR","1"
"NJ2020",4,1,"T0_T12","c_V1","VP",1507979.92296089,18095759.0755307,474962.33348225,0.770647186407073,"LM_SR","1"
"NJ2020",4,1,"T0_T24","c_V1","VP",704996.638371728,16919919.3209215,309886.793353655,0.564065311899579,"LM_SR","1"
"NJ2020",4,1,"T0_T3","c_V1","VP",732173.5782794,2196520.7348382,NA,1,"LM_SR","2"
"NJ2020",4,1,"T0_T6","c_V1","VP",2617739.57837568,15706437.4702541,1088632.0377304,0.852554508010524,"LM_SR","2"
"NJ2020",4,1,"T0_T9","c_V1","VP",1823118.11438898,16408063.0295008,668953.186994973,0.78785294772597,"LM_SR","2"
"NJ2020",4,1,"T0_T12","c_V1","VP",1340553.40623093,16086640.8747712,476223.709318212,0.725376121843666,"LM_SR","2"
"NJ2020",4,1,"T0_T24","c_V1","VP",868050.410169701,20833209.8440728,247240.500196609,0.755004177223288,"LM_SR","2"
"NJ2020",4,1,"T0_T3","c_V1","VP",525994.324412067,1577982.9732362,NA,1,"LM_SR","3"
"NJ2020",4,1,"T0_T6","c_V1","VP",2579756.5142137,15478539.0852822,1185740.15313345,0.825585139454441,"LM_SR","3"
"NJ2020",4,1,"T0_T9","c_V1","VP",2441768.73191329,21975918.5872196,536230.191402891,0.912030370118351,"LM_SR","3"
"NJ2020",4,1,"T0_T12","c_V1","VP",1704047.83665098,20448574.0398118,526553.238042337,0.777335585348205,"LM_SR","3"
"NJ2020",4,1,"T0_T24","c_V1","VP",683359.57845737,16400629.8829769,372562.715472539,0.456841975250734,"LM_SR","3"
"NJ2020",5,1,"T0_T3","c_V1","VP",257609.772536301,772829.317608902,NA,1,"LM_SR","1"
"NJ2020",5,1,"T0_T6","c_V1","VP",1210723.84743318,7264343.08459909,550280.667710137,0.828792060752333,"LM_SR","1"
"NJ2020",5,1,"T0_T9","c_V1","VP",234654.417492516,2111889.75743265,614924.607849885,0.0678674310143911,"LM_SR","1"
"NJ2020",5,1,"T0_T12","c_V1","VP",146774.04376684,1761288.52520208,358634.09088071,0.0528785798613589,"LM_SR","1"
"NJ2020",5,1,"T0_T24","c_V1","VP",110353.233824034,2648477.61177682,155648.616137444,0.111637437239365,"LM_SR","1"
"NJ2020",5,1,"T0_T3","c_V1","VP",534663.102719303,1603989.30815791,NA,1,"LM_SR","2"
"NJ2020",5,1,"T0_T6","c_V1","VP",201017.760032082,1206106.56019249,192630.228414329,0.521297518808403,"LM_SR","2"
"NJ2020",5,1,"T0_T9","c_V1","VP",-142802.043054473,-1285218.38749026,216391.54322189,0.178813423938397,"LM_SR","2"
"NJ2020",5,1,"T0_T12","c_V1","VP",171750.849778564,2061010.19734277,220430.504821499,0.168305069687024,"LM_SR","2"
"NJ2020",5,1,"T0_T24","c_V1","VP",-9721.93446243844,-233326.427098523,108880.28142409,0.00198921694944714,"LM_SR","2"
"NJ2020",5,1,"T0_T3","c_V1","VP",-180480.403209331,-541441.209627994,NA,1,"LM_SR","3"
"NJ2020",5,1,"T0_T6","c_V1","VP",-529801.055658803,-3178806.33395282,201680.372725194,0.87343026561324,"LM_SR","3"
"NJ2020",5,1,"T0_T9","c_V1","VP",-178642.757219257,-1607784.81497331,221898.726305868,0.244749678767212,"LM_SR","3"
"NJ2020",5,1,"T0_T12","c_V1","VP",-8063.7289556364,-96764.7474676368,161592.33647209,0.000829370772901993,"LM_SR","3"
"NJ2020",5,1,"T0_T24","c_V1","VP",27776.9508063155,666646.819351571,70732.3249655845,0.0371230846532029,"LM_SR","3"
"NJ2020",6,1,"T0_T3","c_V1","VP",233133.240920501,699399.722761502,NA,1,"LM_SR","1"
"NJ2020",6,1,"T0_T6","c_V1","VP",-852463.957494201,-5114783.74496521,626769.83473623,0.649104005736854,"LM_SR","1"
"NJ2020",6,1,"T0_T9","c_V1","VP",-1681146.37723562,-15130317.3951206,554502.422065544,0.821298951418127,"LM_SR","1"
"NJ2020",6,1,"T0_T12","c_V1","VP",-717193.303224786,-8606319.63869744,642048.405488633,0.293748203250694,"LM_SR","1"
"NJ2020",6,1,"T0_T24","c_V1","VP",-72393.9746543184,-1737455.39170364,334573.736622879,0.011569307928851,"LM_SR","1"
"NJ2020",6,1,"T0_T3","c_V1","VP",289948.572054901,869845.716164702,NA,1,"LM_SR","2"
"NJ2020",6,1,"T0_T6","c_V1","VP",-186943.733225618,-1121662.39935371,275333.900828166,0.315538059884418,"LM_SR","2"
"NJ2020",6,1,"T0_T9","c_V1","VP",-210113.637576694,-1891022.73819025,123857.577664551,0.589980598764321,"LM_SR","2"
"NJ2020",6,1,"T0_T12","c_V1","VP",-202910.444579557,-2434925.33495468,71630.0345159867,0.727879044579648,"LM_SR","2"
"NJ2020",6,1,"T0_T24","c_V1","VP",-95218.988526961,-2285255.72464706,43914.5845718722,0.540305212981013,"LM_SR","2"
"NJ2020",6,1,"T0_T3","c_V1","VP",-882847.065754832,-2648541.1972645,NA,1,"LM_SR","3"
"NJ2020",6,1,"T0_T6","c_V1","VP",-279.603563450581,-1677.62138070349,509550.561874201,3.01099964065088e-07,"LM_SR","3"
"NJ2020",6,1,"T0_T9","c_V1","VP",-378064.158175457,-3402577.42357911,315439.500151339,0.418008721082382,"LM_SR","3"
"NJ2020",6,1,"T0_T12","c_V1","VP",-340475.245202653,-4085702.94243184,183407.564942311,0.534607311604695,"LM_SR","3"
"NJ2020",6,1,"T0_T24","c_V1","VP",-193700.828790235,-4648819.89096563,90013.4169577233,0.536539211453312,"LM_SR","3"
"NJ2020",7,1,"T0_T3","c_V1","VP",367571.614490267,1102714.8434708,NA,1,"LM_SR","1"
"NJ2020",7,1,"T0_T6","c_V1","VP",262344.465217493,1574066.79130496,60752.9229586926,0.949101698096245,"LM_SR","1"
"NJ2020",7,1,"T0_T9","c_V1","VP",-121544.265835395,-1093898.39251855,223297.34169056,0.129025949542678,"LM_SR","1"
"NJ2020",7,1,"T0_T12","c_V1","VP",-93327.766165937,-1119933.19399124,129945.980647943,0.146713379584015,"LM_SR","1"
"NJ2020",7,1,"T0_T24","c_V1","VP",-75384.9401986978,-1809238.56476875,56506.1576647779,0.307937687341636,"LM_SR","1"
"NJ2020",7,1,"T0_T3","c_V1","VP",247029.04504806,741087.13514418,NA,1,"LM_SR","2"
"NJ2020",7,1,"T0_T6","c_V1","VP",-52459.6300318469,-314757.780191081,172909.867176628,0.0842887195994331,"LM_SR","2"
"NJ2020",7,1,"T0_T9","c_V1","VP",-150236.423475959,-1352127.81128363,95740.9606463125,0.551808582599237,"LM_SR","2"
"NJ2020",7,1,"T0_T12","c_V1","VP",-52392.2153209739,-628706.583851687,79035.4785628051,0.127762358421361,"LM_SR","2"
"NJ2020",7,1,"T0_T24","c_V1","VP",-42510.7619688757,-1020258.28725302,34342.0400548728,0.276974239020884,"LM_SR","2"
"NJ2020",7,1,"T0_T3","c_V1","VP",-224130.517398163,-672391.55219449,NA,1,"LM_SR","3"
"NJ2020",7,1,"T0_T6","c_V1","VP",-168844.095247067,-1013064.5714824,31919.6307114672,0.965494082604834,"LM_SR","3"
"NJ2020",7,1,"T0_T9","c_V1","VP",-154264.512425832,-1388380.61183249,16571.8831166437,0.977440372201665,"LM_SR","3"
"NJ2020",7,1,"T0_T12","c_V1","VP",-31990.2260311287,-383882.712373544,71240.5044511562,0.0629807602641496,"LM_SR","3"
"NJ2020",7,1,"T0_T24","c_V1","VP",-6978.22269642938,-167477.344714305,31681.779238151,0.0119832559771224,"LM_SR","3"
"NJ2020",1,1,"T0_T3","c_V1","VP",0,0,NA,NA,"VPCL_SR","1"
"NJ2020",1,1,"T0_T6","c_V1","VP",0,0,NA,NA,"VPCL_SR","1"
"NJ2020",1,1,"T0_T17","c_V1","VP",143169.718553191,1574866.9040851,NA,NA,"VPCL_SR","1"
"NJ2020",1,1,"T0_T20","c_V1","VP",143169.718553191,1574866.9040851,NA,NA,"VPCL_SR","1"
"NJ2020",1,1,"T0_T24","c_V1","VP",424802.966826,4400611.76448034,NA,NA,"VPCL_SR","1"
"NJ2020",1,1,"T0_T3","c_V1","VP",0,0,NA,NA,"VPCL_SR","2"
"NJ2020",1,1,"T0_T6","c_V1","VP",0,0,NA,NA,"VPCL_SR","2"
"NJ2020",1,1,"T0_T17","c_V1","VP",107526.052125153,1182786.57337668,NA,NA,"VPCL_SR","2"
"NJ2020",1,1,"T0_T20","c_V1","VP",146320.536852418,2048487.51593385,NA,NA,"VPCL_SR","2"
"NJ2020",1,1,"T0_T24","c_V1","VP",146320.536852418,2048487.51593385,NA,NA,"VPCL_SR","2"
"NJ2020",1,1,"T0_T3","c_V1","VP",0,0,NA,NA,"VPCL_SR","3"
"NJ2020",1,1,"T0_T6","c_V1","VP",0,0,NA,NA,"VPCL_SR","3"
"NJ2020",1,1,"T0_T17","c_V1","VP",179778.33680972,1977561.70490692,NA,NA,"VPCL_SR","3"
"NJ2020",1,1,"T0_T20","c_V1","VP",179778.33680972,1977561.70490692,NA,NA,"VPCL_SR","3"
"NJ2020",1,1,"T0_T24","c_V1","VP",179778.33680972,1977561.70490692,NA,NA,"VPCL_SR","3"
"NJ2020",2,1,"T0_T3","c_V1","VP",0,0,NA,NA,"VPCL_SR","1"
"NJ2020",2,1,"T0_T6","c_V1","VP",0,0,NA,NA,"VPCL_SR","1"
"NJ2020",2,1,"T0_T17.5","c_V1","VP",3265103.82990671,37548694.0439272,NA,NA,"VPCL_SR","1"
"NJ2020",2,1,"T0_T20.5","c_V1","VP",4828185.23823945,70008685.954472,NA,NA,"VPCL_SR","1"
"NJ2020",2,1,"T0_T24","c_V1","VP",5779260.74539791,104026693.417162,NA,NA,"VPCL_SR","1"
"NJ2020",2,1,"T0_T3","c_V1","VP",0,0,NA,NA,"VPCL_SR","2"
"NJ2020",2,1,"T0_T6","c_V1","VP",0,0,NA,NA,"VPCL_SR","2"
"NJ2020",2,1,"T0_T17.5","c_V1","VP",1753549.51758481,20165819.4522253,NA,NA,"VPCL_SR","2"
"NJ2020",2,1,"T0_T20.5","c_V1","VP",1894557.40119986,27471082.317398,NA,NA,"VPCL_SR","2"
"NJ2020",2,1,"T0_T24","c_V1","VP",2540647.27409878,45731650.9337781,NA,NA,"VPCL_SR","2"
"NJ2020",2,1,"T0_T3","c_V1","VP",0,0,NA,NA,"VPCL_SR","3"
"NJ2020",2,1,"T0_T6","c_V1","VP",0,0,NA,NA,"VPCL_SR","3"
"NJ2020",2,1,"T0_T17.5","c_V1","VP",2450254.92445648,28177931.6312495,NA,NA,"VPCL_SR","3"
"NJ2020",2,1,"T0_T20.5","c_V1","VP",3609696.9520222,52340605.8043219,NA,NA,"VPCL_SR","3"
"NJ2020",2,1,"T0_T24","c_V1","VP",4547228.67593741,81850116.1668734,NA,NA,"VPCL_SR","3"
"NJ2020",3,1,"T0_T3","c_V1","VP",613710.679764967,1841132.0392949,NA,NA,"VPCL_SR","1"
"NJ2020",3,1,"T0_T6","c_V1","VP",613710.679764967,1841132.0392949,NA,NA,"VPCL_SR","1"
"NJ2020",3,1,"T0_T9","c_V1","VP",388812.158525383,2332872.9511523,NA,NA,"VPCL_SR","1"
"NJ2020",3,1,"T0_T12","c_V1","VP",388812.158525383,2332872.9511523,NA,NA,"VPCL_SR","1"
"NJ2020",3,1,"T0_T24","c_V1","VP",666961.129638575,17011981.8135318,NA,NA,"VPCL_SR","1"
"NJ2020",3,1,"T0_T3","c_V1","VP",548043.8505262,1644131.5515786,NA,NA,"VPCL_SR","2"
"NJ2020",3,1,"T0_T6","c_V1","VP",548043.8505262,1644131.5515786,NA,NA,"VPCL_SR","2"
"NJ2020",3,1,"T0_T9","c_V1","VP",548043.8505262,1644131.5515786,NA,NA,"VPCL_SR","2"
"NJ2020",3,1,"T0_T12","c_V1","VP",548043.8505262,1644131.5515786,NA,NA,"VPCL_SR","2"
"NJ2020",3,1,"T0_T24","c_V1","VP",822158.086665137,14799399.4252275,NA,NA,"VPCL_SR","2"
"NJ2020",3,1,"T0_T3","c_V1","VP",986558.4699319,2959675.4097957,NA,NA,"VPCL_SR","3"
"NJ2020",3,1,"T0_T6","c_V1","VP",986558.4699319,2959675.4097957,NA,NA,"VPCL_SR","3"
"NJ2020",3,1,"T0_T9","c_V1","VP",757859.3242588,4547155.9455528,NA,NA,"VPCL_SR","3"
"NJ2020",3,1,"T0_T12","c_V1","VP",757859.3242588,4547155.9455528,NA,NA,"VPCL_SR","3"
"NJ2020",3,1,"T0_T24","c_V1","VP",787097.009203195,14694024.4946566,NA,NA,"VPCL_SR","3"
"NJ2020",4,1,"T0_T3","c_V1","VP",195612.1534942,586836.460482601,NA,NA,"VPCL_SR","1"
"NJ2020",4,1,"T0_T6","c_V1","VP",2577922.06629717,15467532.397783,NA,NA,"VPCL_SR","1"
"NJ2020",4,1,"T0_T9","c_V1","VP",2577922.06629717,15467532.397783,NA,NA,"VPCL_SR","1"
"NJ2020",4,1,"T0_T12","c_V1","VP",1669936.16219583,17753383.1720665,NA,NA,"VPCL_SR","1"
"NJ2020",4,1,"T0_T24","c_V1","VP",1398600.27279917,18756709.5873005,NA,NA,"VPCL_SR","1"
"NJ2020",4,1,"T0_T3","c_V1","VP",732173.5782794,2196520.7348382,NA,NA,"VPCL_SR","2"
"NJ2020",4,1,"T0_T6","c_V1","VP",2617739.57837568,15706437.4702541,NA,NA,"VPCL_SR","2"
"NJ2020",4,1,"T0_T9","c_V1","VP",2617739.57837568,15706437.4702541,NA,NA,"VPCL_SR","2"
"NJ2020",4,1,"T0_T12","c_V1","VP",1411327.80798058,16321185.5830105,NA,NA,"VPCL_SR","2"
"NJ2020",4,1,"T0_T24","c_V1","VP",1584093.30022138,23963142.8012604,NA,NA,"VPCL_SR","2"
"NJ2020",4,1,"T0_T3","c_V1","VP",525994.324412067,1577982.9732362,NA,NA,"VPCL_SR","3"
"NJ2020",4,1,"T0_T6","c_V1","VP",2579756.5142137,15478539.0852822,NA,NA,"VPCL_SR","3"
"NJ2020",4,1,"T0_T9","c_V1","VP",2198240.95723529,19784168.6151176,NA,NA,"VPCL_SR","3"
"NJ2020",4,1,"T0_T12","c_V1","VP",2198240.95723529,19784168.6151176,NA,NA,"VPCL_SR","3"
"NJ2020",4,1,"T0_T24","c_V1","VP",1114886.3625651,20162549.8298566,NA,NA,"VPCL_SR","3"
"NJ2020",5,1,"T0_T3","c_V1","VP",257609.7725363,772829.3176089,NA,NA,"VPCL_SR","1"
"NJ2020",5,1,"T0_T6","c_V1","VP",1210723.84743318,7264343.0845991,NA,NA,"VPCL_SR","1"
"NJ2020",5,1,"T0_T9","c_V1","VP",1210723.84743318,7264343.0845991,NA,NA,"VPCL_SR","1"
"NJ2020",5,1,"T0_T12","c_V1","VP",991022.913118992,9578309.0210135,NA,NA,"VPCL_SR","1"
"NJ2020",5,1,"T0_T24","c_V1","VP",729643.165894698,10992780.3499423,NA,NA,"VPCL_SR","1"
"NJ2020",5,1,"T0_T3","c_V1","VP",534663.102719299,1603989.3081579,NA,NA,"VPCL_SR","2"
"NJ2020",5,1,"T0_T6","c_V1","VP",534663.102719299,1603989.3081579,NA,NA,"VPCL_SR","2"
"NJ2020",5,1,"T0_T9","c_V1","VP",534663.102719299,1603989.3081579,NA,NA,"VPCL_SR","2"
"NJ2020",5,1,"T0_T12","c_V1","VP",1154222.66345828,6925335.9807497,NA,NA,"VPCL_SR","2"
"NJ2020",5,1,"T0_T24","c_V1","VP",1154222.66345828,6925335.9807497,NA,NA,"VPCL_SR","2"
"NJ2020",5,1,"T0_T3","c_V1","VP",0,0,NA,NA,"VPCL_SR","3"
"NJ2020",5,1,"T0_T6","c_V1","VP",0,0,NA,NA,"VPCL_SR","3"
"NJ2020",5,1,"T0_T9","c_V1","VP",757166.8232895,2271500.4698685,NA,NA,"VPCL_SR","3"
"NJ2020",5,1,"T0_T12","c_V1","VP",540130.454474399,3240782.7268464,NA,NA,"VPCL_SR","3"
"NJ2020",5,1,"T0_T24","c_V1","VP",540130.454474399,3240782.7268464,NA,NA,"VPCL_SR","3"
"NJ2020",6,1,"T0_T3","c_V1","VP",233133.2409205,699399.722761501,NA,NA,"VPCL_SR","1"
"NJ2020",6,1,"T0_T6","c_V1","VP",233133.2409205,699399.722761501,NA,NA,"VPCL_SR","1"
"NJ2020",6,1,"T0_T9","c_V1","VP",233133.2409205,699399.722761501,NA,NA,"VPCL_SR","1"
"NJ2020",6,1,"T0_T12","c_V1","VP",2100217.32674023,12601303.9604414,NA,NA,"VPCL_SR","1"
"NJ2020",6,1,"T0_T24","c_V1","VP",549468.28848054,13686449.7633702,NA,NA,"VPCL_SR","1"
"NJ2020",6,1,"T0_T3","c_V1","VP",289948.5720549,869845.716164701,NA,NA,"VPCL_SR","2"
"NJ2020",6,1,"T0_T6","c_V1","VP",289948.5720549,869845.716164701,NA,NA,"VPCL_SR","2"
"NJ2020",6,1,"T0_T9","c_V1","VP",289948.5720549,869845.716164701,NA,NA,"VPCL_SR","2"
"NJ2020",6,1,"T0_T12","c_V1","VP",289948.5720549,869845.716164701,NA,NA,"VPCL_SR","2"
"NJ2020",6,1,"T0_T24","c_V1","VP",149409.721540983,976296.168489501,NA,NA,"VPCL_SR","2"
"NJ2020",6,1,"T0_T3","c_V1","VP",0,0,NA,NA,"VPCL_SR","3"
"NJ2020",6,1,"T0_T6","c_V1","VP",882287.858627934,2646863.5758838,NA,NA,"VPCL_SR","3"
"NJ2020",6,1,"T0_T9","c_V1","VP",882287.858627934,2646863.5758838,NA,NA,"VPCL_SR","3"
"NJ2020",6,1,"T0_T12","c_V1","VP",534976.40996425,3209858.4597855,NA,NA,"VPCL_SR","3"
"NJ2020",6,1,"T0_T24","c_V1","VP",534976.40996425,3209858.4597855,NA,NA,"VPCL_SR","3"
"NJ2020",7,1,"T0_T3","c_V1","VP",367571.614490267,1102714.8434708,NA,NA,"VPCL_SR","1"
"NJ2020",7,1,"T0_T6","c_V1","VP",262344.465217493,1574066.79130496,NA,NA,"VPCL_SR","1"
"NJ2020",7,1,"T0_T9","c_V1","VP",262344.465217493,1574066.79130496,NA,NA,"VPCL_SR","1"
"NJ2020",7,1,"T0_T12","c_V1","VP",332885.714391138,2784347.68199931,NA,NA,"VPCL_SR","1"
"NJ2020",7,1,"T0_T24","c_V1","VP",332885.714391138,2784347.68199931,NA,NA,"VPCL_SR","1"
"NJ2020",7,1,"T0_T3","c_V1","VP",247029.04504806,741087.13514418,NA,NA,"VPCL_SR","2"
"NJ2020",7,1,"T0_T6","c_V1","VP",247029.04504806,741087.13514418,NA,NA,"VPCL_SR","2"
"NJ2020",7,1,"T0_T9","c_V1","VP",247029.04504806,741087.13514418,NA,NA,"VPCL_SR","2"
"NJ2020",7,1,"T0_T12","c_V1","VP",341895.22789557,2051371.36737342,NA,NA,"VPCL_SR","2"
"NJ2020",7,1,"T0_T24","c_V1","VP",341895.22789557,2051371.36737342,NA,NA,"VPCL_SR","2"
"NJ2020",7,1,"T0_T3","c_V1","VP",0,0,NA,NA,"VPCL_SR","3"
"NJ2020",7,1,"T0_T6","c_V1","VP",0,0,NA,NA,"VPCL_SR","3"
"NJ2020",7,1,"T0_T9","c_V1","VP",0,0,NA,NA,"VPCL_SR","3"
"NJ2020",7,1,"T0_T12","c_V1","VP",442527.33672645,1327582.01017935,NA,NA,"VPCL_SR","3"
"NJ2020",7,1,"T0_T24","c_V1","VP",442527.33672645,1327582.01017935,NA,NA,"VPCL_SR","3"
"NJ2020",1,1,"T0_T3","c_V2","VP",-32709.76723988,-98129.3017196399,NA,1,"LM_SR","1"
"NJ2020",1,1,"T0_T6","c_V2","VP",-27644.3538181733,-165866.12290904,2924.51780257909,0.988932178113813,"LM_SR","1"
"NJ2020",1,1,"T0_T17","c_V2","VP",-6292.33611295913,-106969.713920305,5327.22176275637,0.410925170668205,"LM_SR","1"
"NJ2020",1,1,"T0_T20","c_V2","VP",241.594524600191,4831.89049200382,5113.60038848733,0.000743492056529947,"LM_SR","1"
"NJ2020",1,1,"T0_T24","c_V2","VP",9063.41095353106,217521.862884745,6744.13320786181,0.311064098944945,"LM_SR","1"
"NJ2020",1,1,"T0_T3","c_V2","VP",26782.95879182,80348.8763754601,NA,1,"LM_SR","2"
"NJ2020",1,1,"T0_T6","c_V2","VP",-22825.9191823352,-136955.515094011,28641.6990525736,0.388425845520354,"LM_SR","2"
"NJ2020",1,1,"T0_T17","c_V2","VP",2060.54799941664,35029.3159900829,9092.01527343929,0.0250381807860248,"LM_SR","2"
"NJ2020",1,1,"T0_T20","c_V2","VP",2814.00542291101,56280.1084582202,5428.74757224669,0.0822009632272124,"LM_SR","2"
"NJ2020",1,1,"T0_T24","c_V2","VP",4984.90519345668,119637.72464296,3991.40528449548,0.280546515536897,"LM_SR","2"
"NJ2020",1,1,"T0_T3","c_V2","VP",-15763.0219950432,-47289.0659851296,NA,1,"LM_SR","3"
"NJ2020",1,1,"T0_T6","c_V2","VP",-37240.8950796034,-223445.370477621,12400.2558069913,0.900193890139689,"LM_SR","3"
"NJ2020",1,1,"T0_T17","c_V2","VP",-3259.79613060671,-55416.5342203141,8892.9239914774,0.0629539055679456,"LM_SR","3"
"NJ2020",1,1,"T0_T20","c_V2","VP",2520.7487983479,50414.9759669579,6371.40985267148,0.0495882296240394,"LM_SR","3"
"NJ2020",1,1,"T0_T24","c_V2","VP",4327.63816340966,103863.315921832,4535.50877944885,0.185408535612791,"LM_SR","3"
"NJ2020",2,1,"T0_T3","c_V2","VP",-102830.811095473,-308492.433286418,NA,1,"LM_SR","1"
"NJ2020",2,1,"T0_T6","c_V2","VP",-166363.890046625,-998183.340279752,36680.840234893,0.953639852510855,"LM_SR","1"
"NJ2020",2,1,"T0_T17.5","c_V2","VP",-39701.4576296656,-694775.508519148,31378.3294183704,0.44457708038292,"LM_SR","1"
"NJ2020",2,1,"T0_T20.5","c_V2","VP",-17525.1959175014,-359266.516308779,23168.4197523036,0.160176780682911,"LM_SR","1"
"NJ2020",2,1,"T0_T24","c_V2","VP",-5501.60079315697,-132038.419035767,18130.2731088212,0.0225022137943061,"LM_SR","1"
