"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","VP","abs_VP","VP_SE","VP_R_Squared","VP_Method"
"1",1,1,"T1_T2","c_Viruses","VP",1.21587320661971,2.43174641323943,0.66440015854891,0.455709387178335,"LM_ALLPOINTS"
"1",1,1,"T1_T3","c_Viruses","VP",0.351850397146783,1.05555119144035,0.338792591195595,0.133510000316757,"LM_ALLPOINTS"
"1",1,1,"T1_T4","c_Viruses","VP",0.056927754973865,0.22771101989546,0.205811522783515,0.00759274254244183,"LM_ALLPOINTS"
"1",1,1,"T1_T5","c_Viruses","VP",-0.0295629628566099,-0.147814814283049,0.135924007596625,0.003625624071626,"LM_ALLPOINTS"
"1",1,1,"T1_T6","c_Viruses","VP",0.0191364806070974,0.114818883642584,0.102545915142627,0.00217181682089437,"LM_ALLPOINTS"
"1",2,1,"T1_T2","c_Viruses","VP",0.406211111061503,0.812422222123005,0.889269073241962,0.049578510535924,"LM_ALLPOINTS"
"1",2,1,"T1_T3","c_Viruses","VP",0.503676227830765,1.5110286834923,0.441389145876429,0.156844485454678,"LM_ALLPOINTS"
"1",2,1,"T1_T4","c_Viruses","VP",0.479206830358693,1.91682732143477,0.240656830157624,0.283927103082098,"LM_ALLPOINTS"
"1",2,1,"T1_T5","c_Viruses","VP",0.12890556927577,0.644527846378849,0.20432113719582,0.029708162696135,"LM_ALLPOINTS"
"1",2,1,"T1_T6","c_Viruses","VP",0.0120474737004693,0.0722848422028159,0.146228494238163,0.000424056545181973,"LM_ALLPOINTS"
"1",3,1,"T1_T2","c_Viruses","VP",-0.541065101173357,-1.08213020234671,0.44929227634228,0.266087931677298,"LM_ALLPOINTS"
"1",3,1,"T1_T3","c_Viruses","VP",-0.201590648311309,-0.604771944933926,0.285716418281364,0.0663950174640667,"LM_ALLPOINTS"
"1",3,1,"T1_T4","c_Viruses","VP",-0.084039753383162,-0.336159013532648,0.208784006366791,0.0159439137468503,"LM_ALLPOINTS"
"1",3,1,"T1_T5","c_Viruses","VP",0.0553895269208763,0.276947634604382,0.139716506870554,0.0119453121852408,"LM_ALLPOINTS"
"1",3,1,"T1_T6","c_Viruses","VP",-0.0562884728783395,-0.337730837270037,0.103329995257882,0.0182089622005395,"LM_ALLPOINTS"
"1",4,1,"T1_T2","c_Viruses","VP",0.139065087978865,0.27813017595773,0.869933939521032,0.00634801571473418,"LM_ALLPOINTS"
"1",4,1,"T1_T3","c_Viruses","VP",0.0758603362249287,0.227581008674786,0.386967493529595,0.00546015166636847,"LM_ALLPOINTS"
"1",4,1,"T1_T4","c_Viruses","VP",-0.168435737932013,-0.673742951728054,0.227994177854364,0.0517537820660471,"LM_ALLPOINTS"
"1",4,1,"T1_T5","c_Viruses","VP",-0.142373102785038,-0.711865513925192,0.151597388904848,0.0635360441327844,"LM_ALLPOINTS"
"1",4,1,"T1_T6","c_Viruses","VP",0.0062261429352296,0.0373568576113776,0.12620711358669,0.000152084329563753,"LM_ALLPOINTS"
"1",5,1,"T1_T2","c_Viruses","VP",-0.506558574703784,-1.01311714940757,0.502866170563509,0.202351364505098,"LM_ALLPOINTS"
"1",5,1,"T1_T3","c_Viruses","VP",0.0863880815074052,0.259164244522215,0.271687841695364,0.0142377510039866,"LM_ALLPOINTS"
"1",5,1,"T1_T4","c_Viruses","VP",-0.232767059259804,-0.931068237039216,0.167687084534771,0.161554372213507,"LM_ALLPOINTS"
"1",5,1,"T1_T5","c_Viruses","VP",-0.170093965718372,-0.850469828591858,0.160843253820944,0.0792115688647236,"LM_ALLPOINTS"
"1",5,1,"T1_T6","c_Viruses","VP",-0.201209456180596,-1.20725673708357,0.111854781398501,0.168219526420457,"LM_ALLPOINTS"
"1",6,1,"T1_T2","c_Viruses","VP",-0.140512363858297,-0.281024727716594,0.139756526393661,0.201731562082286,"LM_ALLPOINTS"
"1",6,1,"T1_T3","c_Viruses","VP",0.228372041123274,0.685116123369821,0.156908762227224,0.232314686630252,"LM_ALLPOINTS"
"1",6,1,"T1_T4","c_Viruses","VP",0.214792341720834,0.859169366883337,0.0863263768168715,0.382367351802262,"LM_ALLPOINTS"
"1",6,1,"T1_T5","c_Viruses","VP",0.125287897659243,0.626439488296215,0.0639087031565689,0.228177296793717,"LM_ALLPOINTS"
"1",6,1,"T1_T6","c_Viruses","VP",0.262591086248241,1.57554651748944,0.0765769908562554,0.423606411732662,"LM_ALLPOINTS"
"1",7,1,"T1_T2","c_Viruses","VP",0.757918957732892,1.51583791546578,0.451556214959383,0.413251193094478,"LM_ALLPOINTS"
"1",7,1,"T1_T3","c_Viruses","VP",0.177820449603405,0.533461348810215,0.257877312413107,0.0636059498887464,"LM_ALLPOINTS"
"1",7,1,"T1_T4","c_Viruses","VP",-0.0987956264234626,-0.395182505693851,0.15483526740814,0.0391205166731664,"LM_ALLPOINTS"
"1",7,1,"T1_T5","c_Viruses","VP",0.0269572580276993,0.134786290138497,0.106255663112012,0.00492673231400693,"LM_ALLPOINTS"
"1",7,1,"T1_T6","c_Viruses","VP",0.027450000474934,0.164700002849604,0.101828704056467,0.00452122687528389,"LM_ALLPOINTS"
"1",8,1,"T1_T2","c_Viruses","VP",-0.68491733874366,-1.36983467748732,0.518870291353053,0.303432418004287,"LM_ALLPOINTS"
"1",8,1,"T1_T3","c_Viruses","VP",-0.3385528068957,-1.0156584206871,0.306801162246445,0.148179720666436,"LM_ALLPOINTS"
"1",8,1,"T1_T4","c_Viruses","VP",-0.089961908584852,-0.359847634339408,0.248159498754637,0.0129713528235821,"LM_ALLPOINTS"
"1",8,1,"T1_T5","c_Viruses","VP",-0.152218708832364,-0.76109354416182,0.158624550918342,0.0661498831831919,"LM_ALLPOINTS"
"1",8,1,"T1_T6","c_Viruses","VP",-0.126880198231672,-0.761281189390031,0.108885427193995,0.0782262533718189,"LM_ALLPOINTS"
"1",9,1,"T1_T2","c_Viruses","VP",0.984380949421346,1.96876189884269,0.521503469765442,0.471107152841063,"LM_ALLPOINTS"
"1",9,1,"T1_T3","c_Viruses","VP",0.161524304926215,0.484572914778644,0.318911746094085,0.0353513381006022,"LM_ALLPOINTS"
"1",9,1,"T1_T4","c_Viruses","VP",0.42157665124688,1.68630660498752,0.201374409868588,0.304721617342931,"LM_ALLPOINTS"
"1",9,1,"T1_T5","c_Viruses","VP",0.16615601813443,0.83078009067215,0.162268657137868,0.0746334172703775,"LM_ALLPOINTS"
"1",9,1,"T1_T6","c_Viruses","VP",0.0670919182408012,0.402551509444807,0.116908664986022,0.0201687198185867,"LM_ALLPOINTS"
"1",10,1,"T1_T2","c_Viruses","VP",-0.714209715525148,-1.4284194310503,0.353273257981619,0.505393590016979,"LM_ALLPOINTS"
